fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,fixture_status_extra,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,league_standings,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,season
65,"Andre Marriner, England",UTC,2018-08-10T19:00:00+00:00,1533927600,1533927600.0,1533931200.0,556.0,Old Trafford,Manchester,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 1,True,33,Manchester United,https://media.api-sports.io/football/teams/33.png,True,46,Leicester,https://media.api-sports.io/football/teams/46.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,2018
66,"Martin Atkinson, England",UTC,2018-08-11T11:30:00+00:00,1533987000,1533987000.0,1533990600.0,562.0,St James' Park,Newcastle upon Tyne,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 1,True,34,Newcastle,https://media.api-sports.io/football/teams/34.png,False,47,Tottenham,https://media.api-sports.io/football/teams/47.png,True,1.0,2.0,1.0,2.0,1.0,2.0,,,,,2018
67,"Kevin Friend, England",UTC,2018-08-11T14:00:00+00:00,1533996000,1533996000.0,1533999600.0,,Vitality Stadium,Bournemouth,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 1,True,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,True,43,Cardiff,https://media.api-sports.io/football/teams/43.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2018
68,"Mike Dean, England",UTC,2018-08-11T14:00:00+00:00,1533996000,1533996000.0,1533999600.0,535.0,Craven Cottage,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 1,True,36,Fulham,https://media.api-sports.io/football/teams/36.png,False,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,,2018
69,"Chris Kavanagh, England",UTC,2018-08-11T14:00:00+00:00,1533996000,1533996000.0,1533999600.0,,John Smith's Stadium,Huddersfield,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 1,True,37,Huddersfield,https://media.api-sports.io/football/teams/37.png,False,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,0.0,3.0,0.0,2.0,0.0,3.0,,,,,2018
70,"Jonathan Moss, England",UTC,2018-08-11T14:00:00+00:00,1533996000,1533996000.0,1533999600.0,596.0,Vicarage Road,Watford,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 1,True,38,Watford,https://media.api-sports.io/football/teams/38.png,True,51,Brighton,https://media.api-sports.io/football/teams/51.png,False,2.0,0.0,1.0,0.0,2.0,0.0,,,,,2018
71,"Craig Pawson, England",UTC,2018-08-11T16:30:00+00:00,1534005000,1534005000.0,1534008600.0,,Molineux Stadium,Wolverhampton,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 1,True,39,Wolves,https://media.api-sports.io/football/teams/39.png,,45,Everton,https://media.api-sports.io/football/teams/45.png,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,2018
72,"Anthony Taylor, England",UTC,2018-08-12T12:30:00+00:00,1534077000,1534077000.0,1534080600.0,550.0,Anfield,Liverpool,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 1,True,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,48,West Ham,https://media.api-sports.io/football/teams/48.png,False,4.0,0.0,2.0,0.0,4.0,0.0,,,,,2018
73,"Graham Scott, England",UTC,2018-08-12T12:30:00+00:00,1534077000,1534077000.0,1534080600.0,,St. Mary's Stadium,Southampton,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 1,True,41,Southampton,https://media.api-sports.io/football/teams/41.png,,44,Burnley,https://media.api-sports.io/football/teams/44.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2018
74,"Michael Oliver, England",UTC,2018-08-12T15:00:00+00:00,1534086000,1534086000.0,1534089600.0,494.0,Emirates Stadium,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 1,True,42,Arsenal,https://media.api-sports.io/football/teams/42.png,False,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,,2018
75,"Craig Pawson, England",UTC,2018-08-18T11:30:00+00:00,1534591800,1534591800.0,1534595400.0,,Cardiff City Stadium,Cardiff,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 2,True,43,Cardiff,https://media.api-sports.io/football/teams/43.png,,34,Newcastle,https://media.api-sports.io/football/teams/34.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2018
77,"Lee Mason, England",UTC,2018-08-18T14:00:00+00:00,1534600800,1534600800.0,1534604400.0,8560.0,Goodison Park,Liverpool,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 2,True,45,Everton,https://media.api-sports.io/football/teams/45.png,True,41,Southampton,https://media.api-sports.io/football/teams/41.png,False,2.0,1.0,2.0,0.0,2.0,1.0,,,,,2018
78,"Mike Dean, England",UTC,2018-08-18T14:00:00+00:00,1534600800,1534600800.0,1534604400.0,,King Power Stadium,Leicester,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 2,True,46,Leicester,https://media.api-sports.io/football/teams/46.png,True,39,Wolves,https://media.api-sports.io/football/teams/39.png,False,2.0,0.0,2.0,0.0,2.0,0.0,,,,,2018
79,"Anthony Taylor, England",UTC,2018-08-18T14:00:00+00:00,1534600800,1534600800.0,1534604400.0,489.0,Wembley Stadium,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 2,True,47,Tottenham,https://media.api-sports.io/football/teams/47.png,True,36,Fulham,https://media.api-sports.io/football/teams/36.png,False,3.0,1.0,1.0,0.0,3.0,1.0,,,,,2018
80,"Stuart Attwell, England",UTC,2018-08-18T14:00:00+00:00,1534600800,1534600800.0,1534604400.0,598.0,London Stadium,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 2,True,48,West Ham,https://media.api-sports.io/football/teams/48.png,False,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,True,1.0,2.0,1.0,0.0,1.0,2.0,,,,,2018
81,"Martin Atkinson, England",UTC,2018-08-18T16:30:00+00:00,1534609800,1534609800.0,1534613400.0,519.0,Stamford Bridge,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 2,True,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,42,Arsenal,https://media.api-sports.io/football/teams/42.png,False,3.0,2.0,2.0,2.0,3.0,2.0,,,,,2018
76,"Paul Tierney, England",UTC,2018-08-19T12:30:00+00:00,1534681800,1534681800.0,1534685400.0,512.0,Turf Moor,Burnley,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 2,True,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,38,Watford,https://media.api-sports.io/football/teams/38.png,True,1.0,3.0,1.0,1.0,1.0,3.0,,,,,2018
82,"Andre Marriner, England",UTC,2018-08-19T12:30:00+00:00,1534681800,1534681800.0,1534685400.0,555.0,Etihad Stadium,Manchester,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 2,True,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,37,Huddersfield,https://media.api-sports.io/football/teams/37.png,False,6.0,1.0,3.0,1.0,6.0,1.0,,,,,2018
83,"Kevin Friend, England",UTC,2018-08-19T15:00:00+00:00,1534690800,1534690800.0,1534694400.0,,American Express Community Stadium,Falmer,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 2,True,51,Brighton,https://media.api-sports.io/football/teams/51.png,True,33,Manchester United,https://media.api-sports.io/football/teams/33.png,False,3.0,2.0,3.0,1.0,3.0,2.0,,,,,2018
84,"Michael Oliver, England",UTC,2018-08-20T19:00:00+00:00,1534791600,1534791600.0,1534795200.0,525.0,Selhurst Park,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 2,True,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,False,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,,2018
85,"Martin Atkinson, England",UTC,2018-08-25T11:30:00+00:00,1535196600,1535196600.0,1535200200.0,,Molineux Stadium,Wolverhampton,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 3,True,39,Wolves,https://media.api-sports.io/football/teams/39.png,,50,Manchester City,https://media.api-sports.io/football/teams/50.png,,1.0,1.0,0.0,0.0,1.0,1.0,,,,,2018
87,"Lee Probert, England",UTC,2018-08-25T14:00:00+00:00,1535205600,1535205600.0,1535209200.0,,Vitality Stadium,Bournemouth,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 3,True,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,,45,Everton,https://media.api-sports.io/football/teams/45.png,,2.0,2.0,0.0,0.0,2.0,2.0,,,,,2018
89,"Michael Oliver, England",UTC,2018-08-25T14:00:00+00:00,1535205600,1535205600.0,1535209200.0,,John Smith's Stadium,Huddersfield,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 3,True,37,Huddersfield,https://media.api-sports.io/football/teams/37.png,,43,Cardiff,https://media.api-sports.io/football/teams/43.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2018
90,"Jonathan Moss, England",UTC,2018-08-25T14:00:00+00:00,1535205600,1535205600.0,1535209200.0,,St. Mary's Stadium,Southampton,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 3,True,41,Southampton,https://media.api-sports.io/football/teams/41.png,False,46,Leicester,https://media.api-sports.io/football/teams/46.png,True,1.0,2.0,0.0,0.0,1.0,2.0,,,,,2018
86,"Graham Scott, England",UTC,2018-08-25T14:00:00+00:00,1535205600,1535205600.0,1535209200.0,494.0,Emirates Stadium,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 3,True,42,Arsenal,https://media.api-sports.io/football/teams/42.png,True,48,West Ham,https://media.api-sports.io/football/teams/48.png,False,3.0,1.0,1.0,1.0,3.0,1.0,,,,,2018
91,"Chris Kavanagh, England",UTC,2018-08-25T16:30:00+00:00,1535214600,1535214600.0,1535218200.0,550.0,Anfield,Liverpool,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 3,True,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,51,Brighton,https://media.api-sports.io/football/teams/51.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,2018
92,"Anthony Taylor, England",UTC,2018-08-26T12:30:00+00:00,1535286600,1535286600.0,1535290200.0,596.0,Vicarage Road,Watford,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 3,True,38,Watford,https://media.api-sports.io/football/teams/38.png,True,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,,2018
93,"Paul Tierney, England",UTC,2018-08-26T15:00:00+00:00,1535295600,1535295600.0,1535299200.0,562.0,St James' Park,Newcastle upon Tyne,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 3,True,34,Newcastle,https://media.api-sports.io/football/teams/34.png,False,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,1.0,2.0,0.0,0.0,1.0,2.0,,,,,2018
88,"David Coote, England",UTC,2018-08-26T15:00:00+00:00,1535295600,1535295600.0,1535299200.0,535.0,Craven Cottage,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 3,True,36,Fulham,https://media.api-sports.io/football/teams/36.png,True,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,4.0,2.0,3.0,2.0,4.0,2.0,,,,,2018
94,"Craig Pawson, England",UTC,2018-08-27T19:00:00+00:00,1535396400,1535396400.0,1535400000.0,556.0,Old Trafford,Manchester,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 3,True,33,Manchester United,https://media.api-sports.io/football/teams/33.png,False,47,Tottenham,https://media.api-sports.io/football/teams/47.png,True,0.0,3.0,0.0,0.0,0.0,3.0,,,,,2018
95,"Paul Tierney, England",UTC,2018-09-01T11:30:00+00:00,1535801400,1535801400.0,1535805000.0,,King Power Stadium,Leicester,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 4,True,46,Leicester,https://media.api-sports.io/football/teams/46.png,False,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,1.0,2.0,0.0,2.0,1.0,2.0,,,,,2018
100,"Stuart Attwell, England",UTC,2018-09-01T14:00:00+00:00,1535810400,1535810400.0,1535814000.0,8560.0,Goodison Park,Liverpool,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 4,True,45,Everton,https://media.api-sports.io/football/teams/45.png,,37,Huddersfield,https://media.api-sports.io/football/teams/37.png,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2018
101,"Chris Kavanagh, England",UTC,2018-09-01T14:00:00+00:00,1535810400,1535810400.0,1535814000.0,598.0,London Stadium,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 4,True,48,West Ham,https://media.api-sports.io/football/teams/48.png,False,39,Wolves,https://media.api-sports.io/football/teams/39.png,True,0.0,1.0,0.0,0.0,0.0,1.0,,,,,2018
98,"Lee Mason, England",UTC,2018-09-01T14:00:00+00:00,1535810400,1535810400.0,1535814000.0,519.0,Stamford Bridge,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 4,True,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,2018
96,"Lee Probert, England",UTC,2018-09-01T14:00:00+00:00,1535810400,1535810400.0,1535814000.0,,American Express Community Stadium,Falmer,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 4,True,51,Brighton,https://media.api-sports.io/football/teams/51.png,,36,Fulham,https://media.api-sports.io/football/teams/36.png,,2.0,2.0,0.0,1.0,2.0,2.0,,,,,2018
99,"Martin Atkinson, England",UTC,2018-09-01T14:00:00+00:00,1535810400,1535810400.0,1535814000.0,525.0,Selhurst Park,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 4,True,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,False,41,Southampton,https://media.api-sports.io/football/teams/41.png,True,0.0,2.0,0.0,0.0,0.0,2.0,,,,,2018
102,"Kevin Friend, England",UTC,2018-09-01T16:30:00+00:00,1535819400,1535819400.0,1535823000.0,555.0,Etihad Stadium,Manchester,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 4,True,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,34,Newcastle,https://media.api-sports.io/football/teams/34.png,False,2.0,1.0,1.0,1.0,2.0,1.0,,,,,2018
103,"Anthony Taylor, England",UTC,2018-09-02T12:30:00+00:00,1535891400,1535891400.0,1535895000.0,,Cardiff City Stadium,Cardiff,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 4,True,43,Cardiff,https://media.api-sports.io/football/teams/43.png,False,42,Arsenal,https://media.api-sports.io/football/teams/42.png,True,2.0,3.0,1.0,1.0,2.0,3.0,,,,,2018
104,"Andre Marriner, England",UTC,2018-09-02T15:00:00+00:00,1535900400,1535900400.0,1535904000.0,596.0,Vicarage Road,Watford,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 4,True,38,Watford,https://media.api-sports.io/football/teams/38.png,True,47,Tottenham,https://media.api-sports.io/football/teams/47.png,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,,2018
97,"Jonathan Moss, England",UTC,2018-09-02T15:00:00+00:00,1535900400,1535900400.0,1535904000.0,512.0,Turf Moor,Burnley,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 4,True,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,33,Manchester United,https://media.api-sports.io/football/teams/33.png,True,0.0,2.0,0.0,2.0,0.0,2.0,,,,,2018
105,"Michael Oliver, England",UTC,2018-09-15T11:30:00+00:00,1537011000,1537011000.0,1537014600.0,489.0,Wembley Stadium,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 5,True,47,Tottenham,https://media.api-sports.io/football/teams/47.png,False,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,,2018
110,"Lee Probert, England",UTC,2018-09-15T14:00:00+00:00,1537020000,1537020000.0,1537023600.0,562.0,St James' Park,Newcastle upon Tyne,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 5,True,34,Newcastle,https://media.api-sports.io/football/teams/34.png,False,42,Arsenal,https://media.api-sports.io/football/teams/42.png,True,1.0,2.0,0.0,0.0,1.0,2.0,,,,,2018
106,"Craig Pawson, England",UTC,2018-09-15T14:00:00+00:00,1537020000,1537020000.0,1537023600.0,,Vitality Stadium,Bournemouth,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 5,True,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,True,46,Leicester,https://media.api-sports.io/football/teams/46.png,False,4.0,2.0,3.0,0.0,4.0,2.0,,,,,2018
108,"Graham Scott, England",UTC,2018-09-15T14:00:00+00:00,1537020000,1537020000.0,1537023600.0,,John Smith's Stadium,Huddersfield,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 5,True,37,Huddersfield,https://media.api-sports.io/football/teams/37.png,False,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,2018
107,"Jonathan Moss, England",UTC,2018-09-15T14:00:00+00:00,1537020000,1537020000.0,1537023600.0,519.0,Stamford Bridge,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 5,True,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,43,Cardiff,https://media.api-sports.io/football/teams/43.png,False,4.0,1.0,2.0,1.0,4.0,1.0,,,,,2018
109,"Stuart Attwell, England",UTC,2018-09-15T14:00:00+00:00,1537020000,1537020000.0,1537023600.0,555.0,Etihad Stadium,Manchester,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 5,True,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,36,Fulham,https://media.api-sports.io/football/teams/36.png,False,3.0,0.0,2.0,0.0,3.0,0.0,,,,,2018
111,"Mike Dean, England",UTC,2018-09-15T16:30:00+00:00,1537029000,1537029000.0,1537032600.0,596.0,Vicarage Road,Watford,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 5,True,38,Watford,https://media.api-sports.io/football/teams/38.png,False,33,Manchester United,https://media.api-sports.io/football/teams/33.png,True,1.0,2.0,0.0,2.0,1.0,2.0,,,,,2018
112,"Andre Marriner, England",UTC,2018-09-16T12:30:00+00:00,1537101000,1537101000.0,1537104600.0,,Molineux Stadium,Wolverhampton,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 5,True,39,Wolves,https://media.api-sports.io/football/teams/39.png,True,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,2018
113,"Martin Atkinson, England",UTC,2018-09-16T15:00:00+00:00,1537110000,1537110000.0,1537113600.0,8560.0,Goodison Park,Liverpool,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 5,True,45,Everton,https://media.api-sports.io/football/teams/45.png,False,48,West Ham,https://media.api-sports.io/football/teams/48.png,True,1.0,3.0,1.0,2.0,1.0,3.0,,,,,2018
114,"Anthony Taylor, England",UTC,2018-09-17T19:00:00+00:00,1537210800,1537210800.0,1537214400.0,,St. Mary's Stadium,Southampton,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 5,True,41,Southampton,https://media.api-sports.io/football/teams/41.png,,51,Brighton,https://media.api-sports.io/football/teams/51.png,,2.0,2.0,1.0,0.0,2.0,2.0,,,,,2018
115,"Martin Atkinson, England",UTC,2018-09-22T11:30:00+00:00,1537615800,1537615800.0,1537619400.0,535.0,Craven Cottage,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 6,True,36,Fulham,https://media.api-sports.io/football/teams/36.png,,38,Watford,https://media.api-sports.io/football/teams/38.png,,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2018
121,"Kevin Friend, England",UTC,2018-09-22T14:00:00+00:00,1537624800,1537624800.0,1537628400.0,556.0,Old Trafford,Manchester,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 6,True,33,Manchester United,https://media.api-sports.io/football/teams/33.png,,39,Wolves,https://media.api-sports.io/football/teams/39.png,,1.0,1.0,1.0,0.0,1.0,1.0,,,,,2018
120,"Paul Tierney, England",UTC,2018-09-22T14:00:00+00:00,1537624800,1537624800.0,1537628400.0,550.0,Anfield,Liverpool,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 6,True,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,41,Southampton,https://media.api-sports.io/football/teams/41.png,False,3.0,0.0,3.0,0.0,3.0,0.0,,,,,2018
117,"Michael Oliver, England",UTC,2018-09-22T14:00:00+00:00,1537624800,1537624800.0,1537628400.0,,Cardiff City Stadium,Cardiff,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 6,True,43,Cardiff,https://media.api-sports.io/football/teams/43.png,False,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,0.0,5.0,0.0,3.0,0.0,5.0,,,,,2018
116,"Anthony Taylor, England",UTC,2018-09-22T14:00:00+00:00,1537624800,1537624800.0,1537628400.0,512.0,Turf Moor,Burnley,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 6,True,44,Burnley,https://media.api-sports.io/football/teams/44.png,True,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,False,4.0,0.0,2.0,0.0,4.0,0.0,,,,,2018
119,"David Coote, England",UTC,2018-09-22T14:00:00+00:00,1537624800,1537624800.0,1537628400.0,,King Power Stadium,Leicester,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 6,True,46,Leicester,https://media.api-sports.io/football/teams/46.png,True,37,Huddersfield,https://media.api-sports.io/football/teams/37.png,False,3.0,1.0,1.0,1.0,3.0,1.0,,,,,2018
118,"Andre Marriner, England",UTC,2018-09-22T14:00:00+00:00,1537624800,1537624800.0,1537628400.0,525.0,Selhurst Park,London,Match Finished,FT,90.0,,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb-eng.svg,2018,Regular Season - 6,True,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,,34,Newcastle,https://media.api-sports.io/football/teams/34.png,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2018
